frame,time,direction,hex,raw_packet,packet,event_detail
588,13.365795,H->D,0c8a0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 138, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
590,13.365902,D->H,418a82020100000bf80f0000f6ffffff2e100000020000009210000060000000540d0400787e1f03f900807e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 138, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xf8\x0f\0\0\xf6\xff\xff\xff.\x10\0\0\x02\0\0\0\x92\x10\0\0`\0\0\0T\r\x04\0x~\x1f\x03\xf9\0\x80~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004088, ibus_a: -1e-5, power_w: -4.088e-8, vbus_avg_v: 0.004142, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.0799, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.2376, cc2_avg_v: 0.3236, internal_vdd_v: 3.2384, sample_rate: Sps1 })",
592,13.376053,H->D,0c8b2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 139, attribute: 16 }, payload: b"""" }",CmdGetPdData,
594,13.376126,D->H,418b82001000000341550800040000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 139, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""AU\x08\0\x04\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""AU\x08\0\x04\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 65,
        timestamp_bytes: [
            85,
            8,
            0,
        ],
        vbus_raw: U16(
            4,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
596,13.416080,H->D,0c8c2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 140, attribute: 16 }, payload: b"""" }",CmdGetPdData,
598,13.416158,D->H,418c82001000000369550800040000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 140, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""iU\x08\0\x04\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""iU\x08\0\x04\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 105,
        timestamp_bytes: [
            85,
            8,
            0,
        ],
        vbus_raw: U16(
            4,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
600,13.456095,H->D,0c8d2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 141, attribute: 16 }, payload: b"""" }",CmdGetPdData,
602,13.456170,D->H,418d82001000000391550800030000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 141, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x91U\x08\0\x03\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\x91U\x08\0\x03\0\0\0\0\0\xa5\x0c"")","PdMessage(
    WrappedPdMessage {
        is_src_to_snk: false,
        timestamp: 2133,
        pd_bytes: b""\0\0"",
    },
)
"
604,13.496171,H->D,0c8e2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 142, attribute: 16 }, payload: b"""" }",CmdGetPdData,
606,13.496248,D->H,418e820010000003b9550800030000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 142, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xb9U\x08\0\x03\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\xb9U\x08\0\x03\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 185,
        timestamp_bytes: [
            85,
            8,
            0,
        ],
        vbus_raw: U16(
            3,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
608,13.536325,H->D,0c8f2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 143, attribute: 16 }, payload: b"""" }",CmdGetPdData,
610,13.536432,D->H,418f820010000003e1550800020000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 143, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xe1U\x08\0\x02\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\xe1U\x08\0\x02\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 225,
        timestamp_bytes: [
            85,
            8,
            0,
        ],
        vbus_raw: U16(
            2,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
612,13.566284,H->D,0c900200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 144, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
614,13.566395,D->H,419082020100000bc50f00001a0000002e100000020000009210000060000000540d04007c7e2003f900847e0080a40c4f001900,"Data { header: DataHeader { packet_type: 65, flag: false, id: 144, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xc5\x0f\0\0\x1a\0\0\0.\x10\0\0\x02\0\0\0\x92\x10\0\0`\0\0\0T\r\x04\0|~ \x03\xf9\0\x84~\0\x80\xa4\x0cO\0\x19\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004037, ibus_a: 2.6e-5, power_w: 1.0496199999999998e-7, vbus_avg_v: 0.004142, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0025, cc1_v: 0.0004, cc2_v: 3.238, cc2_avg_v: 0.3236, internal_vdd_v: 3.2388, sample_rate: Sps1 })",
616,13.576044,H->D,0c912000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 145, attribute: 16 }, payload: b"""" }",CmdGetPdData,
618,13.576134,D->H,419182001000000309560800030000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 145, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\tV\x08\0\x03\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\tV\x08\0\x03\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 9,
        timestamp_bytes: [
            86,
            8,
            0,
        ],
        vbus_raw: U16(
            3,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
620,13.616134,H->D,0c922000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 146, attribute: 16 }, payload: b"""" }",CmdGetPdData,
622,13.616209,D->H,419282001000000331560800050000000000a80c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 146, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""1V\x08\0\x05\0\0\0\0\0\xa8\x0c"" }","PdRawData(b""1V\x08\0\x05\0\0\0\0\0\xa8\x0c"")","Status(
    StatusPacket {
        type_id: 49,
        timestamp_bytes: [
            86,
            8,
            0,
        ],
        vbus_raw: U16(
            5,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3240,
        ),
    },
)
"
624,13.656116,H->D,0c932000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 147, attribute: 16 }, payload: b"""" }",CmdGetPdData,
626,13.656197,D->H,419382001000000359560800040000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 147, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""YV\x08\0\x04\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""YV\x08\0\x04\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 89,
        timestamp_bytes: [
            86,
            8,
            0,
        ],
        vbus_raw: U16(
            4,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
628,13.696108,H->D,0c942000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 148, attribute: 16 }, payload: b"""" }",CmdGetPdData,
630,13.696190,D->H,419482001000000381560800030000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 148, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x81V\x08\0\x03\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\x81V\x08\0\x03\0\0\0\0\0\xa5\x0c"")","PdMessage(
    WrappedPdMessage {
        is_src_to_snk: false,
        timestamp: 2134,
        pd_bytes: b""\0\0"",
    },
)
"
632,13.727240,H->D,0c952000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 149, attribute: 16 }, payload: b"""" }",CmdGetPdData,
634,13.727323,D->H,4195820010000003a0560800040000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 149, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xa0V\x08\0\x04\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\xa0V\x08\0\x04\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 160,
        timestamp_bytes: [
            86,
            8,
            0,
        ],
        vbus_raw: U16(
            4,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
636,13.766550,H->D,0c962000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 150, attribute: 16 }, payload: b"""" }",CmdGetPdData,
638,13.766618,D->H,4196820010000003c8560800030000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 150, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xc8V\x08\0\x03\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\xc8V\x08\0\x03\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 200,
        timestamp_bytes: [
            86,
            8,
            0,
        ],
        vbus_raw: U16(
            3,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
640,13.776021,H->D,0c970200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 151, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
642,13.776123,D->H,419782020100000bc50f00001a0000002e100000020000009210000060000000540d04007c7e2003f900847e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 151, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xc5\x0f\0\0\x1a\0\0\0.\x10\0\0\x02\0\0\0\x92\x10\0\0`\0\0\0T\r\x04\0|~ \x03\xf9\0\x84~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004037, ibus_a: 2.6e-5, power_w: 1.0496199999999998e-7, vbus_avg_v: 0.004142, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.238, cc2_avg_v: 0.3236, internal_vdd_v: 3.2388, sample_rate: Sps1 })",
644,13.813651,H->D,0c982000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 152, attribute: 16 }, payload: b"""" }",CmdGetPdData,
646,13.813756,D->H,4198820010000003f7560800040000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 152, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xf7V\x08\0\x04\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\xf7V\x08\0\x04\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 247,
        timestamp_bytes: [
            86,
            8,
            0,
        ],
        vbus_raw: U16(
            4,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
648,13.846202,H->D,0c992000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 153, attribute: 16 }, payload: b"""" }",CmdGetPdData,
650,13.846289,D->H,419982001000000317570800050000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 153, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x17W\x08\0\x05\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\x17W\x08\0\x05\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 23,
        timestamp_bytes: [
            87,
            8,
            0,
        ],
        vbus_raw: U16(
            5,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
652,13.886125,H->D,0c9a2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 154, attribute: 16 }, payload: b"""" }",CmdGetPdData,
654,13.886214,D->H,419a8200100000033f570800040000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 154, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""?W\x08\0\x04\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""?W\x08\0\x04\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 63,
        timestamp_bytes: [
            87,
            8,
            0,
        ],
        vbus_raw: U16(
            4,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
656,13.926244,H->D,0c9b2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 155, attribute: 16 }, payload: b"""" }",CmdGetPdData,
658,13.926329,D->H,419b82001000000367570800020000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 155, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""gW\x08\0\x02\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""gW\x08\0\x02\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 103,
        timestamp_bytes: [
            87,
            8,
            0,
        ],
        vbus_raw: U16(
            2,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
660,13.971262,H->D,0c9c2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 156, attribute: 16 }, payload: b"""" }",CmdGetPdData,
662,13.971332,D->H,419c82001000000394570800040000000000a30c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 156, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x94W\x08\0\x04\0\0\0\0\0\xa3\x0c"" }","PdRawData(b""\x94W\x08\0\x04\0\0\0\0\0\xa3\x0c"")","PdMessage(
    WrappedPdMessage {
        is_src_to_snk: true,
        timestamp: 2135,
        pd_bytes: b""\0\0"",
    },
)
"
664,13.986002,H->D,0c9d0200,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 157, attribute: 1 }, payload: b"""" }",CmdGetSimpleAdcData,
666,13.986082,D->H,419d82020100000bc50f00001a0000002e100000020000009210000060000000540d04007c7e2003f900847e0080a40c4f001800,"Data { header: DataHeader { packet_type: 65, flag: false, id: 157, obj_count_words: 10 }, extended: ExtendedHeader { attribute: 1, next: false, chunk: 0, size: 44 }, payload: b""\xc5\x0f\0\0\x1a\0\0\0.\x10\0\0\x02\0\0\0\x92\x10\0\0`\0\0\0T\r\x04\0|~ \x03\xf9\0\x84~\0\x80\xa4\x0cO\0\x18\0"" }","SimpleAdcData(AdcDataSimple { vbus_v: 0.004037, ibus_a: 2.6e-5, power_w: 1.0496199999999998e-7, vbus_avg_v: 0.004142, ibus_avg_a: 2e-6, temp_c: 26.0, vdp_v: 0.08, vdm_v: 0.0249, vdp_avg_v: 0.0079, vdm_avg_v: 0.0024, cc1_v: 0.0004, cc2_v: 3.238, cc2_avg_v: 0.3236, internal_vdd_v: 3.2388, sample_rate: Sps1 })",
668,14.006139,H->D,0c9e2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 158, attribute: 16 }, payload: b"""" }",CmdGetPdData,
670,14.006213,D->H,419e820010000003b7570800030000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 158, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xb7W\x08\0\x03\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\xb7W\x08\0\x03\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 183,
        timestamp_bytes: [
            87,
            8,
            0,
        ],
        vbus_raw: U16(
            3,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
672,14.046244,H->D,0c9f2000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 159, attribute: 16 }, payload: b"""" }",CmdGetPdData,
674,14.046323,D->H,419f820010000003df570800040000000000a50c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 159, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\xdfW\x08\0\x04\0\0\0\0\0\xa5\x0c"" }","PdRawData(b""\xdfW\x08\0\x04\0\0\0\0\0\xa5\x0c"")","Status(
    StatusPacket {
        type_id: 223,
        timestamp_bytes: [
            87,
            8,
            0,
        ],
        vbus_raw: U16(
            4,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3237,
        ),
    },
)
"
676,14.086268,H->D,0ca02000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 160, attribute: 16 }, payload: b"""" }",CmdGetPdData,
678,14.086343,D->H,41a082001000000307580800040000000000a30c,"Data { header: DataHeader { packet_type: 65, flag: false, id: 160, obj_count_words: 2 }, extended: ExtendedHeader { attribute: 16, next: false, chunk: 0, size: 12 }, payload: b""\x07X\x08\0\x04\0\0\0\0\0\xa3\x0c"" }","PdRawData(b""\x07X\x08\0\x04\0\0\0\0\0\xa3\x0c"")","Status(
    StatusPacket {
        type_id: 7,
        timestamp_bytes: [
            88,
            8,
            0,
        ],
        vbus_raw: U16(
            4,
        ),
        ibus_raw: U16(
            0,
        ),
        cc1_raw: U16(
            0,
        ),
        cc2_raw: U16(
            3235,
        ),
    },
)
"
680,14.126079,H->D,0ca12000,"Ctrl { header: CtrlHeader { packet_type: 12, flag: false, id: 161, attribute: 16 }, payload: b"""" }",CmdGetPdData,
